"","geneID","transcript_id","chromosome_RefSeq","start","stop"
"21417","111966650","XM_023991502.1","NC_036847.1",23977988,24041229
"21418","111966650","XM_023991504.1","NC_036847.1",23977873,24041229
"21419","111966651","XM_023991505.2","NC_036847.1",24226511,24267131
"21420","111966651","XM_023991506.2","NC_036847.1",24226512,24267131
"21421","111966652","XM_023991507.1","NC_036847.1",24779985,24787695
"21422","111966653","XM_023991508.1","NC_036847.1",24533614,24575919
"21423","111966654","XM_023991509.2","NC_036847.1",24464492,24471670
"21424","111966654","XM_023991510.1","NC_036847.1",24464492,24471670
"21425","111966655","XM_023991515.2","NC_036838.1",36953313,36959085
"21426","111966655","XM_023991523.2","NC_036838.1",36953314,36959085
"21427","111966656","XM_023991511.1","NC_036847.1",24721632,24733982
"21428","111966657","XM_023991512.1","NC_036847.1",24427281,24436116
"21429","111966657","XM_023991513.1","NC_036847.1",24427201,24436116
"21430","111966658","XM_023991514.1","NC_036847.1",24308858,24315086
"21431","111966658","XM_023991516.1","NC_036847.1",24308858,24315086
"21432","111966659","XM_023991517.1","NC_036847.1",24102314,24110653
"21433","111966660","XM_023991518.1","NC_036847.1",24439798,24454982
"21434","111966661","XM_023991519.1","NC_036847.1",24479992,24493793
"21435","111966662","XM_023991520.1","NC_036847.1",24271252,24275203
"21436","111966663","XM_023991521.1","NC_036847.1",24186623,24198904
"21437","111966663","XM_023991522.1","NC_036847.1",24186623,24198904
"21438","111966664","XM_023991524.1","NC_036847.1",24641895,24647005
"21439","111966664","XM_023991525.1","NC_036847.1",24641898,24647005
"21440","111966665","XM_023991526.1","NC_036847.1",24495212,24504608
"21441","111966665","XM_023991527.1","NC_036847.1",24494106,24504702
"21442","111966666","XM_023991528.1","NC_036847.1",24512929,24518308
"21443","111966667","XM_023991529.1","NC_036847.1",24505367,24512708
"21444","111966667","XM_023991530.1","NC_036847.1",24505367,24512708
"21445","111966667","XM_023991531.1","NC_036847.1",24505364,24510532
"21446","111966669","XM_023991532.1","NC_036847.1",24743413,24763112
"21447","111966669","XM_023991533.1","NC_036847.1",24743413,24763112
"21448","111966669","XM_023991534.1","NC_036847.1",24743413,24763112
"21449","111966669","XM_023991535.1","NC_036847.1",24743413,24763114
"21450","111966669","XM_023991537.1","NC_036847.1",24743413,24763118
"21451","111966670","XM_023991538.1","NC_036847.1",24112520,24116629
"21452","111966671","XM_023991539.1","NC_036847.1",24456368,24462504
"21453","111966672","XM_023991540.1","NC_036847.1",24415575,24426419
"21454","111966673","XM_023991541.1","NC_036847.1",24208393,24217878
"21455","111966673","XM_023991542.1","NC_036847.1",24208392,24217848
"21456","111966674","XM_023991543.1","NC_036847.1",24306760,24308642
"21457","111966675","XM_023991544.1","NC_036847.1",24518950,24522616
"21458","111966678","XM_023991545.1","NC_036847.1",24351040,24355029
"21459","111966681","XM_023991546.1","NC_036847.1",24116612,24121215
"21460","111966684","XM_023991548.1","NC_036838.1",37007019,37020168
"21461","111966684","XM_023991557.1","NC_036838.1",37007019,37019939
"21462","111966684","XM_023991565.1","NC_036838.1",37007019,37019939
"21463","111966688","XM_023991547.1","NC_036847.1",24827033,24832388
"21464","111966689","XM_023991585.1","NC_036838.1",18181268,18182753
"21465","111966690","XM_023991549.1","NC_036847.1",24834036,24849122
"21466","111966690","XM_023991550.1","NC_036847.1",24834036,24849122
"21467","111966690","XM_023991551.1","NC_036847.1",24835140,24849122
"21468","111966691","XM_023991552.1","NC_036847.1",24852587,24866274
"21469","111966691","XM_023991553.1","NC_036847.1",24852587,24866274
"21470","111966692","XM_023991554.1","NC_036847.1",24893121,24894677
"21471","111966693","XM_023991555.1","NC_036847.1",24916888,24922356
"21472","111966693","XM_023991556.1","NC_036847.1",24916888,24922356
"21473","111966694","XM_023991558.1","NC_036847.1",24925579,24931964
"21474","111966695","XM_023991559.1","NC_036847.1",24969441,24978799
"21475","111966696","XM_024139198.1","NW_019943104.1",3699,37952
"21476","111966696","XM_024139199.1","NW_019943104.1",3699,37952
"21477","111966697","XM_023991561.1","NC_036847.1",25007835,25010632
"21478","111966698","XM_023991562.1","NC_036847.1",25037730,25055714
"21479","111966699","XM_023991563.1","NC_036847.1",25069617,25072171
"21480","111966699","XM_023991564.1","NC_036847.1",25069759,25072171
"21481","111966699","XM_023991566.1","NC_036847.1",25069676,25072171
"21482","111966700","XM_023991567.1","NC_036847.1",25075923,25079754
"21483","111966701","XM_023991568.1","NC_036847.1",25088888,25111008
"21484","111966702","XM_023991569.1","NC_036847.1",25123570,25130861
"21485","111966702","XM_023991570.1","NC_036847.1",25123554,25130861
"21486","111966702","XM_023991571.1","NC_036847.1",25123560,25130861
"21487","111966702","XM_023991572.1","NC_036847.1",25123567,25130861
"21488","111966704","XM_023991575.1","NC_036838.1",37026114,37059638
"21489","111966705","XM_023991573.1","NC_036847.1",25176189,25190407
"21490","111966707","XM_023991574.1","NC_036847.1",25237270,25244921
"21491","111966707","XM_023991576.1","NC_036847.1",25237270,25244779
"21492","111966707","XM_023991577.1","NC_036847.1",25237270,25244921
"21493","111966707","XM_023991578.1","NC_036847.1",25237270,25244921
"21494","111966707","XM_023991579.1","NC_036847.1",25237270,25244915
"21495","111966708","XM_023991580.1","NC_036847.1",25246560,25259559
"21496","111966709","XM_023991581.1","NC_036847.1",25267957,25281866
"21497","111966709","XM_023991582.1","NC_036847.1",25267957,25281866
"21498","111966710","XM_023991583.1","NC_036847.1",25282067,25285364
"21499","111966711","XM_023991584.2","NC_036847.1",25292052,25307378
"21500","111966712","XM_023991586.1","NC_036838.1",37075937,37092054
"21501","111966712","XM_023991593.1","NC_036838.1",37075933,37092054
"21502","111966716","XM_023991587.1","NC_036847.1",25402302,25404375
"21503","111966717","XM_023991588.1","NC_036847.1",25414287,25422510
"21504","111966717","XM_023991589.1","NC_036847.1",25414287,25422510
"21505","111966717","XM_023991590.1","NC_036847.1",25414013,25422510
"21506","111966717","XM_023991591.1","NC_036847.1",25414286,25422510
"21507","111966717","XM_023991592.1","NC_036847.1",25414289,25422510
"21508","111966717","XM_023991594.1","NC_036847.1",25414286,25422510
"21509","111966717","XM_023991595.1","NC_036847.1",25415650,25422510
"21510","111966718","XM_023991596.1","NC_036847.1",25437799,25448419
"21511","111966718","XM_023991597.1","NC_036847.1",25438764,25448419
"21512","111966719","XM_023991598.1","NC_036847.1",25616121,25661688
"21513","111966719","XM_023991599.1","NC_036847.1",25616121,25655350
"21514","111966719","XM_023991600.1","NC_036847.1",25616121,25658126
"21515","111966719","XM_023991601.1","NC_036847.1",25616967,25661691
"21516","111966720","XM_023991602.1","NC_036847.1",25973544,26045922
"21517","111966721","XM_023991605.1","NC_036838.1",37114581,37134352
"21518","111966721","XM_023991614.1","NC_036838.1",37114581,37120186
"21519","111966721","XM_023991621.1","NC_036838.1",37114581,37134352
"21520","111966723","XM_023991603.1","NC_036847.1",26259055,26317607
"21521","111966723","XM_023991604.1","NC_036847.1",26293037,26317607
"21522","111966725","XM_023991606.1","NC_036847.1",26408201,26412899
"21523","111966725","XM_023991607.1","NC_036847.1",26407364,26412899
"21524","111966725","XM_023991608.1","NC_036847.1",26406565,26412899
"21525","111966725","XM_023991609.1","NC_036847.1",26406635,26412899
"21526","111966726","XM_023991610.1","NC_036847.1",26427966,26495614
"21527","111966727","XM_023991611.1","NC_036847.1",26496307,26509096
"21528","111966727","XM_023991612.1","NC_036847.1",26496307,26509096
"21529","111966729","XM_023991615.1","NC_036847.1",26516689,26520030
"21530","111966730","XM_023991616.1","NC_036847.1",26548008,26639499
"21531","111966731","XM_023991617.2","NC_036847.1",26639617,26641147
"21532","111966731","XM_023991618.2","NC_036847.1",26639617,26641147
"21533","111966732","XM_023991619.2","NC_036847.1",26643159,26657427
"21534","111966732","XM_023991620.2","NC_036847.1",26643159,26657427
"21535","111966732","XM_023991622.2","NC_036847.1",26643160,26657427
"21536","111966732","XM_023991623.2","NC_036847.1",26643161,26657427
"21537","111966732","XM_023991624.2","NC_036847.1",26643160,26657427
"21538","111966733","XM_023991625.1","NC_036847.1",26670665,26678274
"21539","111966734","XM_023991626.1","NC_036847.1",26683926,26707065
"21540","111966734","XM_023991627.1","NC_036847.1",26683925,26707065
"21541","111966734","XM_023991628.1","NC_036847.1",26683925,26707065
"21542","111966735","XM_023991629.1","NC_036847.1",26911252,26932484
"21543","111966735","XM_023991630.1","NC_036847.1",26926046,26932484
"21544","111966736","XM_023991635.1","NC_036838.1",37149833,37169615
"21545","111966737","XM_023991631.1","NC_036847.1",26934889,26941215
"21546","111966737","XM_023991632.1","NC_036847.1",26934889,26948915
"21547","111966737","XM_023991633.1","NC_036847.1",26934889,26941215
"21548","111966737","XM_023991634.1","NC_036847.1",26934889,26941215
"21549","111966737","XM_023991636.1","NC_036847.1",26934889,26941097
"21550","111966737","XM_023991637.1","NC_036847.1",26934889,26941094
"21551","111966737","XM_023991638.1","NC_036847.1",26934889,26948915
"21552","111966738","XM_023991639.1","NC_036847.1",26948929,26949848
"21553","111966740","XM_023991640.1","NC_036847.1",26973651,27084170
"21554","111966740","XM_023991641.1","NC_036847.1",27029040,27084170
"21555","111966741","XM_023991642.1","NC_036847.1",27093643,27118971
"21556","111966742","XM_023991646.1","NC_036838.1",37170458,37175043
"21557","111966743","XM_023991643.1","NC_036847.1",27138060,27144531
"21558","111966744","XM_023991644.1","NC_036847.1",27151472,27196939
"21559","111966745","XM_023991645.1","NC_036847.1",27230613,27236077
"21560","111966746","XM_023991647.1","NC_036847.1",27326869,27331027
"21561","111966747","XM_023991648.1","NC_036847.1",27351770,27364349
"21562","111966748","XM_023991649.1","NC_036847.1",27373525,27385890
"21563","111966748","XM_023991650.1","NC_036847.1",27373525,27385890
"21564","111966748","XM_023991651.1","NC_036847.1",27373525,27385890
"21565","111966748","XM_023991652.1","NC_036847.1",27373512,27385890
"21566","111966749","XM_023991653.1","NC_036847.1",27447537,27517643
"21567","111966750","XM_023991654.1","NC_036847.1",27694762,27698689
"21568","111966750","XM_023991655.1","NC_036847.1",27694749,27698689
"21569","111966750","XM_023991656.1","NC_036847.1",27694762,27698689
"21570","111966751","XM_023991659.1","NC_036838.1",37196922,37214185
"21571","111966752","XM_023991657.1","NC_036847.1",27739015,27747252
"21572","111966753","XM_023991658.1","NC_036847.1",27747937,27785128
"21573","111966754","XM_023991660.1","NC_036847.1",27799177,27856563
"21574","111966754","XM_023991661.1","NC_036847.1",27799177,27856563
"21575","111966755","XM_023991662.2","NC_036847.1",27969789,28009206
"21576","111966755","XM_023991663.2","NC_036847.1",27969791,28009206
"21577","111966755","XM_023991664.2","NC_036847.1",27969793,28009206
"21578","111966755","XM_023991665.2","NC_036847.1",27969795,28009206
"21579","111966756","XM_023991666.1","NC_036847.1",28012175,28061597
"21580","111966756","XM_023991667.1","NC_036847.1",28012175,28061597
"21581","111966757","XM_023991668.1","NC_036847.1",28097745,28105872
"21582","111966757","XM_023991669.1","NC_036847.1",28097745,28105872
"21583","111966758","XM_024145901.1","NW_019953326.1",6,2595
"21584","111966759","XM_023991670.1","NC_036847.1",28108130,28112619
"21585","111966760","XM_023991671.2","NC_036847.1",28114297,28121831
"21586","111966761","XM_023991673.1","NC_036847.1",28122148,28164159
"21587","111966762","XM_023991674.1","NC_036847.1",28164851,28188190
"21588","111966762","XM_023991675.1","NC_036847.1",28164851,28192979
"21589","111966762","XM_023991676.1","NC_036847.1",28164851,28193389
"21590","111966762","XM_023991677.1","NC_036847.1",28164851,28192979
"21591","111966763","XM_023991678.1","NC_036847.1",28205370,28216101
"21592","111966764","XM_023991679.1","NC_036847.1",28256529,28290680
"21593","111966765","XM_023991680.1","NC_036847.1",28291230,28325644
"21594","111966765","XM_023991682.1","NC_036847.1",28291230,28302022
"21595","111966766","XM_023991683.1","NC_036847.1",28327029,28330901
"21596","111966766","XM_023991684.1","NC_036847.1",28327029,28330900
"21597","111966767","XM_023991685.1","NC_036847.1",28339473,28347113
"21598","111966767","XM_023991686.1","NC_036847.1",28339473,28347106
"21599","111966768","XM_023991687.1","NC_036847.1",28395205,28413974
"21600","111966769","XM_023991688.1","NC_036847.1",28388742,28393017
"21601","111966770","XM_023991689.1","NC_036847.1",28414963,28437088
"21602","111966771","XM_023991691.1","NC_036838.1",37320398,37345014
"21603","111966772","XM_023991690.2","NC_036847.1",28443334,28446623
"21604","111966774","XM_024146658.1","NW_019957603.1",12326,14105
"21605","111966775","XM_023991692.1","NC_036847.1",28515992,28530863
"21606","111966776","XM_023991693.1","NC_036847.1",28542788,28553002
"21607","111966776","XM_023991694.1","NC_036847.1",28542788,28553002
"21608","111966776","XM_023991695.1","NC_036847.1",28542790,28553002
"21609","111966777","XM_023991696.1","NC_036847.1",28567906,28571971
"21610","111966777","XM_023991697.1","NC_036847.1",28567906,28571711
"21611","111966777","XM_023991698.1","NC_036847.1",28567906,28571971
"21612","111966777","XM_023991699.1","NC_036847.1",28567906,28571964
"21613","111966777","XM_023991700.1","NC_036847.1",28567906,28571699
"21614","111966777","XM_023991701.1","NC_036847.1",28567906,28571965
"21615","111966778","XM_023991705.1","NC_036838.1",37395254,37407587
"21616","111966778","XM_023991713.1","NC_036838.1",37395254,37407587
"21617","111966779","XM_023991702.1","NC_036847.1",28585189,28591510
"21618","111966779","XM_023991703.1","NC_036847.1",28585189,28591510
"21619","111966779","XM_023991704.1","NC_036847.1",28587287,28591510
"21620","111966779","XM_023991706.1","NC_036847.1",28587108,28591510
"21621","111966779","XM_023991707.1","NC_036847.1",28587530,28591510
"21622","111966780","XM_023991708.1","NC_036847.1",28594049,28597863
"21623","111966780","XM_023991709.1","NC_036847.1",28594049,28597861
"21624","111966780","XM_023991710.1","NC_036847.1",28594049,28597865
"21625","111966781","XM_023991711.1","NC_036847.1",28598078,28604271
"21626","111966782","XM_023991712.1","NC_036847.1",28690042,28694953
"21627","111966783","XM_023991714.1","NC_036847.1",28713387,28739560
"21628","111966784","XM_023991715.1","NC_036847.1",28712465,28775574
"21629","111966784","XM_023991716.1","NC_036847.1",28712465,28775574
"21630","111966784","XM_023991717.1","NC_036847.1",28712465,28775574
"21631","111966785","XM_023991718.1","NC_036847.1",28776577,28779083
"21632","111966786","XM_023991719.1","NC_036847.1",28796838,28800461
"21633","111966786","XM_023991720.1","NC_036847.1",28796838,28800461
"21634","111966789","XM_023991721.1","NC_036847.1",28828709,28832797
"21635","111966790","XM_023991722.1","NC_036847.1",28844409,28854308
"21636","111966790","XM_023991723.1","NC_036847.1",28844409,28846977
"21637","111966791","XM_023991724.1","NC_036847.1",28805021,28807977
"21638","111966792","XM_023991725.1","NC_036847.1",28863327,28867486
"21639","111966793","XM_023991726.2","NC_036847.1",28997274,29044355
"21640","111966793","XM_023991727.2","NC_036847.1",28997274,29044354
"21641","111966793","XM_023991728.2","NC_036847.1",28997274,29006519
"21642","111966794","XM_023991729.1","NC_036847.1",29135238,29180812
"21643","111966795","XM_023991730.1","NC_036847.1",29183944,29191778
"21644","111966795","XM_023991731.1","NC_036847.1",29184210,29191778
"21645","111966795","XM_023991732.1","NC_036847.1",29184210,29191778
"21646","111966796","XM_023991736.1","NC_036838.1",37443686,37458248
"21647","111966796","XM_023991744.1","NC_036838.1",37443686,37458248
"21648","111966796","XM_023991751.1","NC_036838.1",37443683,37456883
"21649","111966797","XM_023991733.1","NC_036847.1",29205950,29225745
"21650","111966798","XM_023991734.1","NC_036847.1",29910477,29916484
"21651","111966799","XM_023991735.1","NC_036847.1",29973698,29999521
"21652","111966800","XM_023991737.1","NC_036847.1",29880451,29902407
"21653","111966801","XM_023991738.2","NC_036847.1",29806379,29812668
"21654","111966802","XM_023991739.2","NC_036847.1",29748045,29754704
"21655","111966803","XM_023991740.1","NC_036847.1",29815488,29822664
"21656","111966804","XM_023991741.1","NC_036847.1",29790593,29796279
"21657","111966804","XM_023991742.1","NC_036847.1",29790593,29796219
"21658","111966805","XM_023991743.1","NC_036847.1",29841331,29843425
"21659","111966806","XM_023991745.1","NC_036847.1",29923525,29972817
"21660","111966807","XM_023991746.2","NC_036847.1",29756246,29785069
"21661","111966808","XM_023991747.1","NC_036847.1",29846653,29856821
"21662","111966810","XM_023991748.1","NC_036847.1",30007959,30040271
"21663","111966811","XM_023991749.1","NC_036847.1",30180971,30204765
"21664","111966811","XM_023991750.1","NC_036847.1",30180971,30203867
"21665","111966812","XM_023991752.1","NC_036847.1",30208631,30220925
"21666","111966813","XM_023991753.1","NC_036847.1",30234027,30248537
"21667","111966813","XM_023991754.1","NC_036847.1",30234027,30248537
"21668","111966815","XM_023991755.1","NC_036847.1",30552186,30555652
"21669","111966816","XM_023991756.2","NC_036847.1",30577558,30584740
"21670","111966817","XM_023991757.1","NC_036847.1",30666785,30681838
"21671","111966818","XM_023991758.1","NC_036847.1",31110640,31124067
"21672","111966818","XM_023991759.1","NC_036847.1",31110636,31124067
"21673","111966818","XM_023991760.1","NC_036847.1",31110639,31124067
"21674","111966819","XM_023991762.1","NC_036838.1",37458537,37461715
"21675","111966820","XM_023991761.1","NC_036847.1",31102173,31110521
"21676","111966821","XM_023991763.1","NC_036847.1",31126202,31131617
"21677","111966822","XM_023991764.1","NC_036847.1",31306374,31337713
"21678","111966822","XM_023991765.1","NC_036847.1",31306374,31342695
"21679","111966822","XM_023991766.1","NC_036847.1",31306374,31337542
"21680","111966823","XM_023991767.1","NC_036847.1",31350060,31372731
"21681","111966824","XM_023991768.1","NC_036847.1",31346788,31349950
"21682","111966824","XM_023991769.1","NC_036847.1",31346788,31349947
"21683","111966825","XM_023991770.1","NC_036847.1",31388023,31416120
"21684","111966826","XM_023991776.1","NC_036838.1",37467335,37503617
"21685","111966827","XM_023991771.1","NC_036847.1",31423187,31444078
"21686","111966827","XM_023991772.1","NC_036847.1",31423187,31444078
"21687","111966827","XM_023991773.1","NC_036847.1",31423187,31452872
"21688","111966827","XM_023991774.1","NC_036847.1",31423187,31452873
"21689","111966827","XM_023991775.1","NC_036847.1",31428939,31444082
"21690","111966828","XM_023991777.1","NC_036847.1",31751923,31769957
"21691","111966828","XM_023991778.1","NC_036847.1",31751923,31769957
"21692","111966828","XM_023991779.1","NC_036847.1",31751923,31769957
"21693","111966828","XM_023991780.1","NC_036847.1",31751923,31769957
"21694","111966829","XM_023991781.1","NC_036847.1",31782737,31793099
"21695","111966829","XM_023991782.1","NC_036847.1",31782743,31793099
"21696","111966830","XM_023991783.1","NC_036847.1",31801353,31805716
"21697","111966830","XM_023991784.1","NC_036847.1",31801356,31805716
"21698","111966831","XM_023991787.1","NC_036838.1",37593287,37597816
"21699","111966832","XM_023991785.1","NC_036847.1",31808512,31813135
"21700","111966833","XM_023991786.1","NC_036847.1",32057335,32073675
"21701","111966836","XM_023991788.1","NC_036847.1",32259851,32266486
"21702","111966837","XM_023991789.1","NC_036847.1",32389470,32419994
"21703","111966837","XM_023991790.1","NC_036847.1",32389470,32447835
"21704","111966837","XM_023991791.1","NC_036847.1",32389470,32419994
"21705","111966837","XM_023991792.1","NC_036847.1",32389470,32419994
"21706","111966838","XM_023991793.1","NC_036847.1",32469004,32490859
"21707","111966839","XM_023991794.1","NC_036847.1",32502014,32521979
"21708","111966839","XM_023991795.1","NC_036847.1",32502014,32519980
"21709","111966841","XM_023991796.1","NC_036847.1",32522109,32532421
"21710","111966842","XM_023991797.1","NC_036847.1",32572469,32582162
"21711","111966842","XM_023991798.1","NC_036847.1",32572469,32582162
"21712","111966842","XM_023991799.1","NC_036847.1",32572469,32582162
"21713","111966842","XM_023991801.1","NC_036847.1",32572469,32582161
"21714","111966843","XM_023991802.1","NC_036847.1",32584035,32595633
"21715","111966845","XM_023991804.1","NC_036847.1",32682591,32713082
"21716","111966845","XM_023991805.1","NC_036847.1",32682592,32713082
"21717","111966846","XM_023991806.2","NC_036847.1",32725058,32728369
"21718","111966847","XM_023991807.1","NC_036847.1",32768424,32777521
"21719","111966848","XM_023991810.1","NC_036838.1",37615148,37624815
"21720","111966848","XM_023991818.1","NC_036838.1",37615148,37624815
"21721","111966848","XM_023991824.1","NC_036838.1",37615148,37624815
"21722","111966850","XM_023991808.2","NC_036847.1",32958674,32970208
"21723","111966851","XM_023991809.1","NC_036847.1",33019527,33140760
"21724","111966852","XM_023991811.1","NC_036847.1",33145035,33153391
"21725","111966853","XM_023991812.1","NC_036847.1",33160599,33166400
"21726","111966853","XM_023991813.1","NC_036847.1",33160599,33166400
"21727","111966853","XM_023991814.1","NC_036847.1",33160599,33166400
"21728","111966854","XM_023991815.1","NC_036847.1",33207576,33213733
"21729","111966855","XM_023991816.1","NC_036847.1",33259421,33267290
"21730","111966856","XM_023991817.1","NC_036847.1",33269472,33272525
"21731","111966859","XM_023991819.1","NC_036847.1",33405970,33412164
"21732","111966861","XM_023991821.1","NC_036847.1",33680380,33801817
"21733","111966862","XM_023991822.1","NC_036847.1",34003557,34028905
"21734","111966866","XM_024147183.1","NC_036847.1",34061115,34072886
"21735","111966869","XM_023991829.2","NC_036847.1",34277729,34294722
"21736","111966872","XM_023991833.1","NC_036838.1",37630403,37641392
"21737","111966873","XM_023991830.1","NC_036847.1",122995,123927
"21738","111966874","XM_023991831.1","NC_036847.1",204550,320615
"21739","111966875","XM_023991832.1","NC_036847.1",383093,386523
"21740","111966879","XM_023991834.1","NC_036847.1",1996848,2035797
"21741","111966880","XM_023991835.1","NC_036847.1",2306319,2336039
"21742","111966882","XM_023991837.1","NC_036847.1",2493857,2524540
"21743","111966883","XM_023991840.1","NC_036838.1",37649909,37678274
"21744","111966884","XM_023991838.1","NC_036847.1",2803440,2812335
"21745","111966885","XM_023991839.1","NC_036847.1",2814846,2854656
"21746","111966888","XM_023991842.1","NC_036847.1",4651132,4652749
"21747","111966889","XM_023991843.2","NC_036847.1",4708948,4714836
"21748","111966890","XM_023991844.1","NC_036847.1",4712165,4782462
"21749","111966892","XM_024147198.1","NC_036847.1",5501234,5532022
"21750","111966893","XM_023991846.1","NC_036847.1",5763998,5887594
"21751","111966894","XM_023991850.2","NC_036838.1",37768027,37784110
"21752","111966895","XM_023991847.1","NC_036847.1",6110080,6181396
"21753","111966896","XM_023991848.1","NC_036847.1",6428256,6437276
"21754","111966897","XM_023991849.1","NC_036847.1",6443516,6446881
"21755","111966898","XM_023991851.1","NC_036847.1",6455523,6513942
"21756","111966899","XM_023991852.1","NC_036847.1",7059257,7143404
"21757","111966900","XM_023991853.1","NC_036847.1",7264200,7268729
"21758","111966902","XM_023991879.1","NC_036838.1",22411815,22414089
"21759","111966904","XM_023991855.1","NC_036847.1",7670301,7675279
"21760","111966906","XM_023991857.1","NC_036838.1",37790002,37807269
"21761","111966909","XM_023991856.1","NC_036847.1",8628868,8633751
"21762","111966910","XM_023991858.1","NC_036847.1",8633887,8654644
"21763","111966912","XM_023991859.1","NC_036847.1",9593653,9599315
"21764","111966913","XM_023991860.2","NC_036847.1",10151888,10316616
"21765","111966914","XM_023991861.1","NC_036847.1",11199129,11210790
"21766","111966915","XM_023991862.1","NC_036847.1",11280328,11294699
"21767","111966916","XM_023991863.1","NC_036847.1",11302039,11311331
"21768","111966918","XM_023991864.1","NC_036847.1",11311691,11325376
"21769","111966919","XM_023991865.1","NC_036847.1",12589999,12692906
"21770","111966920","XM_023991866.1","NC_036847.1",12823584,12826150
"21771","111966921","XM_023991868.1","NC_036847.1",13656106,13657233
"21772","111966922","XM_023991869.2","NC_036847.1",13701511,13747178
"21773","111966923","XM_023991870.1","NC_036847.1",14005376,14030368
"21774","111966926","XM_023991871.1","NC_036847.1",14412032,14593596
"21775","111966930","XM_023991872.1","NC_036847.1",15273816,15282091
"21776","111966931","XM_023991873.1","NC_036847.1",15298419,15421471
"21777","111966933","XM_023991875.1","NC_036847.1",17280505,17291678
"21778","111966936","XM_023991877.1","NC_036847.1",18232397,18241241
"21779","111966938","XM_023991878.1","NC_036847.1",20322952,20327484
"21780","111966939","XM_023991882.2","NC_036838.1",37859748,37864748
"21781","111966940","XM_023991880.1","NC_036847.1",20343476,20371030
"21782","111966942","XM_023991881.1","NC_036847.1",21575567,21582199
"21783","111966943","XM_023991883.1","NC_036847.1",21830598,21963859
"21784","111966947","XM_023991884.1","NC_036847.1",22804093,23010167
"21785","111966948","XM_023991885.1","NC_036847.1",23185858,23314658
"21786","111966950","XM_023991889.2","NC_036838.1",37866262,37874132
"21787","111966951","XM_024147201.1","NC_036847.1",23525794,23528582
"21788","111966953","XM_023991888.1","NC_036847.1",23952513,23972058
"21789","111966954","XM_024147202.1","NC_036847.1",24133795,24163891
"21790","111966955","XM_023991891.1","NC_036847.1",24163888,24181596
"21791","111966956","XM_023991892.1","NC_036847.1",24287616,24295599
"21792","111966959","XM_023991893.1","NC_036847.1",24405691,24410585
"21793","111966960","XM_023991894.1","NC_036847.1",24708239,24720111
"21794","111966971","XM_023991896.2","NC_036838.1",37902225,37908455
"21795","111966976","XM_023991895.1","NC_036848.1",403580,405370
"21796","111966980","XM_023991898.1","NC_036848.1",1707693,1709707
"21797","111966981","XM_023991899.1","NC_036848.1",3051936,3057004
"21798","111966982","XM_023991900.1","NC_036848.1",3851460,3856695
"21799","111966983","XM_023991901.1","NC_036848.1",4009173,4014395
"21800","111966984","XM_023991905.2","NC_036838.1",37928239,37950604
"21801","111966984","XM_023991907.2","NC_036838.1",37928239,37950604
"21802","111966985","XM_023991902.1","NC_036848.1",4338609,4340751
"21803","111966986","XM_023991903.1","NC_036848.1",4348519,4350671
"21804","111966987","XM_023991904.1","NC_036848.1",4759738,4778461
"21805","111966996","XM_023991908.1","NC_036848.1",11637344,11638305
"21806","111966998","XM_023991909.1","NC_036848.1",12480068,12483833
"21807","111966999","XM_023991910.1","NC_036848.1",13987478,13993664
"21808","111967002","XM_023991915.2","NC_036838.1",37957401,38023772
"21809","111967002","XM_023991919.1","NC_036838.1",37957401,38063205
"21810","111967002","XM_023991924.2","NC_036838.1",37957401,37990393
"21811","111967002","XM_023991930.2","NC_036838.1",37957401,37971566
"21812","111967002","XM_023991937.2","NC_036838.1",37957401,38062033
"21813","111967002","XM_023991943.1","NC_036838.1",37957401,37979708
"21814","111967005","XM_023991914.1","NC_036848.1",15015417,15022939
"21815","111967008","XM_023991916.1","NC_036848.1",17713699,17716913
"21816","111967012","XM_023991920.1","NC_036848.1",23362064,23375397
"21817","111967014","XM_023991921.1","NC_036848.1",23554734,23556322
"21818","111967016","XM_023991953.2","NC_036838.1",23032353,23055241
"21819","111967019","XM_023991923.1","NC_036848.1",28213346,28217720
"21820","111967020","XM_023991925.1","NC_036848.1",28783976,28805761
"21821","111967021","XM_023991926.1","NC_036848.1",28927611,28930159
"21822","111967022","XM_023991927.1","NC_036848.1",29704446,29788029
"21823","111967023","XM_023991928.1","NC_036848.1",30053439,30055068
"21824","111967026","XM_023991929.1","NC_036848.1",31049661,31052009
"21825","111967027","XM_023991931.1","NC_036848.1",33747207,33749019
"21826","111967028","XM_023991932.1","NC_036848.1",34974387,34976566
"21827","111967029","XM_023991933.1","NC_036848.1",36248397,36250509
"21828","111967030","XM_023991934.1","NC_036848.1",37304845,37306126
"21829","111967031","XM_023991935.1","NC_036848.1",12115240,12116357
"21830","111967033","XM_023991936.1","NC_036848.1",37959381,37961099
"21831","111967035","XM_023991939.1","NC_036848.1",38273475,38278684
"21832","111967035","XM_023991940.1","NC_036848.1",38273477,38284543
"21833","111967035","XM_023991941.1","NC_036848.1",38273477,38289807
"21834","111967036","XM_023991942.1","NC_036848.1",38559023,38569644
"21835","111967037","XM_023991944.1","NC_036848.1",40390045,40394786
"21836","111967038","XM_023991945.1","NC_036848.1",40396809,40404909
"21837","111967040","XM_023991947.1","NC_036848.1",40682506,40687634
"21838","111967040","XM_023991948.1","NC_036848.1",40682506,40687630
"21839","111967041","XM_023991949.1","NC_036848.1",40693145,40698938
