NCBI	POS	ID	SB	LB	PL
NC_036857.1	25605617	NC_036857.1_25605617	0.085967	0	0.0737559
NC_036857.1	26996128	NC_036857.1_26996128	0.279674	0.0730859	0.0590149
NC_036857.1	27270230	NC_036857.1_27270230	0.0049879	0.050074	0.00581854
NC_036857.1	27327381	NC_036857.1_27327381	0	0	0
NC_036857.1	27912055	NC_036857.1_27912055	0.225484	0	0.140247
NC_036857.1	28519344	NC_036857.1_28519344	0	0	0
NC_036857.1	28603139	NC_036857.1_28603139	0.346132	0.125762	0.0531513
NC_036857.1	28763188	NC_036857.1_28763188	0.395419	0	0.469833
NC_036857.1	29799803	NC_036857.1_29799803	0	0.0106461	0
NC_036857.1	30284137	NC_036857.1_30284137	0.00402234	0.0445637	0.0054798
NC_036857.1	30284139	NC_036857.1_30284139	0.00429271	0.046917	0.00578309
NC_036857.1	30284140	NC_036857.1_30284140	0.00402234	0.0445637	0.0054798
NC_036857.1	30284143	NC_036857.1_30284143	0.00429271	0.046917	0.00578309
NC_036857.1	30284147	NC_036857.1_30284147	0.00429271	0.046917	0.00578309
NC_036857.1	30284149	NC_036857.1_30284149	0.00962324	0.0628629	0.0114146
NC_036857.1	30284150	NC_036857.1_30284150	0.00402234	0.0445637	0.0054798
NC_036857.1	30284154	NC_036857.1_30284154	0	0.0276219	0
NC_036857.1	30284155	NC_036857.1_30284155	0.00402234	0.0445637	0.0054798
NC_036857.1	30284158	NC_036857.1_30284158	0.00402234	0.0445637	0.0054798
NC_036857.1	30284159	NC_036857.1_30284159	0.00402234	0.0445637	0.0054798
NC_036857.1	30284163	NC_036857.1_30284163	0.00402234	0.0445637	0.0054798
NC_036857.1	30284165	NC_036857.1_30284165	0.00402234	0.0445637	0.0054798
NC_036857.1	30284171	NC_036857.1_30284171	0.00402234	0.0445637	0.0054798
NC_036857.1	30597278	NC_036857.1_30597278	0.0589971	0.000785445	0
NC_036857.1	30824737	NC_036857.1_30824737	0.122985	0	0.0640043
NC_036857.1	31025007	NC_036857.1_31025007	0.298064	0.0844239	0.0545707
NC_036857.1	31025008	NC_036857.1_31025008	0.377003	0.123928	0.0648854
NC_036857.1	31026994	NC_036857.1_31026994	0.348432	0.085842	0.0727239
NC_036857.1	31497851	NC_036857.1_31497851	0.535498	0.0979907	0.204444
NC_036857.1	31498047	NC_036857.1_31498047	0.0863179	0.0101305	0.00677116
NC_036857.1	31506332	NC_036857.1_31506332	0.61268	0.173182	0.233149
NC_036857.1	31506535	NC_036857.1_31506535	0.616713	0.188778	0.222749
NC_036857.1	31506540	NC_036857.1_31506540	0.612428	0.200354	0.210438
NC_036857.1	32232450	NC_036857.1_32232450	0	0	0
NC_036857.1	32448104	NC_036857.1_32448104	0.0217538	0	0.0217538
NC_036857.1	32935425	NC_036857.1_32935425	0.00566714	0.0993945	0.0400176
NC_036857.1	33218483	NC_036857.1_33218483	0	0.00518679	0
NC_036857.1	33656324	NC_036857.1_33656324	0	0.00246007	0.0390517
NC_036857.1	34185506	NC_036857.1_34185506	0	0.00926715	0.00866733
NC_036857.1	34185976	NC_036857.1_34185976	0	0	0
NC_036857.1	34185978	NC_036857.1_34185978	0	0	0
NC_036857.1	34185989	NC_036857.1_34185989	0	0.00168541	0.0398583
NC_036857.1	34185992	NC_036857.1_34185992	0	0.00203544	0.0404431
NC_036857.1	34429317	NC_036857.1_34429317	0.00419888	0	0.0296354
NC_036857.1	34635817	NC_036857.1_34635817	0.092528	0.129639	0.458607
NC_036857.1	34875202	NC_036857.1_34875202	0.146351	0.0885751	0.464403
NC_036857.1	36065488	NC_036857.1_36065488	0.0933952	0.207454	0.0172183
NC_036857.1	36231390	NC_036857.1_36231390	0.0635321	0	0.0277909
NC_036857.1	37879372	NC_036857.1_37879372	0.384457	0.186869	0.0175254
NC_036857.1	37879515	NC_036857.1_37879515	0.381816	0.184277	0.025828
NC_036857.1	38623548	NC_036857.1_38623548	0.0175682	0.147861	0.0592789
NC_036857.1	38898280	NC_036857.1_38898280	0	0.00512305	0.0220663
NC_036857.1	38909732	NC_036857.1_38909732	0.135596	0.0328197	0.0284985
NC_036857.1	38914793	NC_036857.1_38914793	0.361686	0	0.255875
NC_036857.1	38914903	NC_036857.1_38914903	0.361686	0	0.255875
NC_036857.1	39084431	NC_036857.1_39084431	0.0216018	0.0547943	0.177612
NC_036857.1	39464801	NC_036857.1_39464801	0.0401871	0	0.10816
NC_036857.1	39582356	NC_036857.1_39582356	0.0191686	0.0391281	0.15276
NC_036857.1	39880124	NC_036857.1_39880124	0.00488592	0.00138566	0.0492719
NC_036857.1	40450907	NC_036857.1_40450907	0.0261373	0.0113985	0
NC_036857.1	41074274	NC_036857.1_41074274	0	0.00921974	0.0426544
NC_036857.1	41437488	NC_036857.1_41437488	0.00585205	0.00823796	0.0644979
NC_036857.1	41659630	NC_036857.1_41659630	0	0.000582744	0.00652567
NC_036857.1	41659633	NC_036857.1_41659633	0	0.000582744	0.00652567
NC_036857.1	41659636	NC_036857.1_41659636	0	0.000582744	0.00652567
NC_036857.1	41659637	NC_036857.1_41659637	0	0	0
NC_036857.1	41659638	NC_036857.1_41659638	0.00873924	0.0142999	0
NC_036857.1	41767856	NC_036857.1_41767856	0	0	0
NC_036858.1	1058667	NC_036858.1_1058667	0.0346658	0.0082174	0
NC_036858.1	1058695	NC_036858.1_1058695	0.0417526	0.0167984	0
NC_036858.1	1821159	NC_036858.1_1821159	0	0.0995725	0.188445
NC_036858.1	1821171	NC_036858.1_1821171	0	0.0995725	0.188445
NC_036858.1	2002597	NC_036858.1_2002597	0	0.0778188	0.0346727
NC_036858.1	2052459	NC_036858.1_2052459	0	0	0
NC_036858.1	2052466	NC_036858.1_2052466	0	0	0
NC_036858.1	2251982	NC_036858.1_2251982	0	0	0
NC_036858.1	2360569	NC_036858.1_2360569	0.0185011	0.0266289	0
NC_036858.1	2909154	NC_036858.1_2909154	0	0.042073	0.0133871
NC_036858.1	3199771	NC_036858.1_3199771	0	0	0
NC_036858.1	3199772	NC_036858.1_3199772	0	0	0
NC_036858.1	3199773	NC_036858.1_3199773	0	0	0
NC_036858.1	3199774	NC_036858.1_3199774	0	0	0
NC_036858.1	3199776	NC_036858.1_3199776	0	0	0
NC_036858.1	3199778	NC_036858.1_3199778	0	0	0
NC_036858.1	3199779	NC_036858.1_3199779	0	0	0
NC_036858.1	3199782	NC_036858.1_3199782	0	0	0
NC_036858.1	3199783	NC_036858.1_3199783	0	0	0
NC_036858.1	3199786	NC_036858.1_3199786	0	0	0
NC_036858.1	3199787	NC_036858.1_3199787	0	0	0
NC_036858.1	3199788	NC_036858.1_3199788	0	0	0
NC_036858.1	3199789	NC_036858.1_3199789	0	0	0
NC_036858.1	3199790	NC_036858.1_3199790	0	0	0
NC_036858.1	3199791	NC_036858.1_3199791	0	0	0
NC_036858.1	3199794	NC_036858.1_3199794	0	0	0
NC_036858.1	3199797	NC_036858.1_3199797	0	0	0
NC_036858.1	3199799	NC_036858.1_3199799	0	0	0
NC_036858.1	3199801	NC_036858.1_3199801	0	0	0
NC_036858.1	3199803	NC_036858.1_3199803	0	0	0
NC_036858.1	3199804	NC_036858.1_3199804	0	0	0
NC_036858.1	3199805	NC_036858.1_3199805	0	0	0
NC_036858.1	3582091	NC_036858.1_3582091	0	0.00110447	0
NC_036858.1	3586959	NC_036858.1_3586959	0	0	0
NC_036858.1	3634550	NC_036858.1_3634550	0	0.0382539	0.00701217
NC_036858.1	3787399	NC_036858.1_3787399	0	0	0
NC_036858.1	3797910	NC_036858.1_3797910	0	0	0
NC_036858.1	3797930	NC_036858.1_3797930	0	0	0
NC_036858.1	3797931	NC_036858.1_3797931	0	0	0
NC_036858.1	4427892	NC_036858.1_4427892	0	0.0160962	0.029869
NC_036858.1	4427894	NC_036858.1_4427894	0	0.0160962	0.029869
NC_036858.1	4587796	NC_036858.1_4587796	0	0.0118945	0
NC_036858.1	4593808	NC_036858.1_4593808	0.00420957	0.0429673	0.00490807
NC_036858.1	5244698	NC_036858.1_5244698	0.0563303	0.0417115	0
NC_036858.1	5490697	NC_036858.1_5490697	0.0812809	0.0117838	0.00538684
NC_036858.1	5601640	NC_036858.1_5601640	0.207408	0.110079	0.000649512
NC_036858.1	5601666	NC_036858.1_5601666	0.228915	0.10489	0.0135336
NC_036858.1	5911777	NC_036858.1_5911777	0	0.0653916	0.0928928
NC_036858.1	5912041	NC_036858.1_5912041	0	0.0494373	0.0843657
NC_036858.1	5913965	NC_036858.1_5913965	0	0.0516559	0.0958023
NC_036858.1	6389833	NC_036858.1_6389833	0.00420957	0.0429673	0.00490807
NC_036858.1	6970564	NC_036858.1_6970564	0.0426599	0.269361	0.110132
NC_036858.1	7113175	NC_036858.1_7113175	0	0.357147	0.353963
NC_036858.1	7210682	NC_036858.1_7210682	0.0383397	0.108275	0.295471
NC_036858.1	7220044	NC_036858.1_7220044	0	0.306402	0.375145
NC_036858.1	7349316	NC_036858.1_7349316	0	0.0923129	0.122373
NC_036858.1	7412061	NC_036858.1_7412061	0.0453609	0.137527	0.32907
NC_036858.1	7412125	NC_036858.1_7412125	0.02293	0.168175	0.328234
NC_036858.1	7412175	NC_036858.1_7412175	0.02293	0.168175	0.328234
NC_036858.1	7485739	NC_036858.1_7485739	0	0.103813	0.0806001
NC_036858.1	7486535	NC_036858.1_7486535	0	0.0213245	0.00820985
NC_036858.1	7795739	NC_036858.1_7795739	0.0113949	0	0
NC_036858.1	8115248	NC_036858.1_8115248	0.00416247	0.0905298	0.0300306
NC_036858.1	8176935	NC_036858.1_8176935	0.0140652	0	0.0258861
NC_036858.1	8176936	NC_036858.1_8176936	0.00967337	0	0.00956372
NC_036858.1	8176939	NC_036858.1_8176939	0	0	0
NC_036858.1	8269597	NC_036858.1_8269597	0.0507844	0.0663388	0
NC_036858.1	8855660	NC_036858.1_8855660	0.0340253	0	0.0114843
NC_036858.1	8855668	NC_036858.1_8855668	0.0314746	0	0.013343
NC_036858.1	8855690	NC_036858.1_8855690	0.0314746	0	0.013343
NC_036858.1	8855692	NC_036858.1_8855692	0.0339081	0	0.0107172
NC_036858.1	9828049	NC_036858.1_9828049	0.0315996	0.0720659	0
NC_036858.1	9952849	NC_036858.1_9952849	0.0416179	0	0.0416179
NC_036858.1	9952851	NC_036858.1_9952851	0.0416179	0	0.0416179
NC_036858.1	9952853	NC_036858.1_9952853	0.0416179	0	0.0416179
NC_036858.1	9952855	NC_036858.1_9952855	0.0548958	0	0.0548958
NC_036858.1	10012793	NC_036858.1_10012793	0.278776	0.11067	0.0266045
NC_036858.1	10012796	NC_036858.1_10012796	0.281897	0.111579	0.0285437
NC_036858.1	10143151	NC_036858.1_10143151	0	0.0461408	0.0382846
NC_036858.1	10281431	NC_036858.1_10281431	0.0206761	0.0222959	0
NC_036858.1	10855631	NC_036858.1_10855631	0	0.0104463	0.0121094
NC_036858.1	10855635	NC_036858.1_10855635	0	0	0
NC_036858.1	11469068	NC_036858.1_11469068	0.0243669	0	0.00928048
NC_036858.1	11609061	NC_036858.1_11609061	0.00970787	0.0111128	0
NC_036858.1	11765497	NC_036858.1_11765497	0.0101257	0	0
NC_036858.1	12053033	NC_036858.1_12053033	0	0.00995853	0.00163453
NC_036858.1	12356824	NC_036858.1_12356824	0.0367936	0.0026635	0
NC_036858.1	12364244	NC_036858.1_12364244	0.0365296	0	0.0123469
NC_036858.1	12364281	NC_036858.1_12364281	0.0128884	0.0323773	0
NC_036858.1	12364706	NC_036858.1_12364706	0.00738412	0	0.0128469
NC_036858.1	12724585	NC_036858.1_12724585	0.182221	0.327323	0
NC_036858.1	12752353	NC_036858.1_12752353	0	0	0.000150506
NC_036858.1	13032376	NC_036858.1_13032376	0.115245	0.0204727	0.258342
NC_036858.1	13033773	NC_036858.1_13033773	0.111102	0.0136905	0.237766
NC_036858.1	13164124	NC_036858.1_13164124	0.207947	0.00900027	0.108558
NC_036858.1	13272355	NC_036858.1_13272355	0.0833178	0.0112316	0.0118145
NC_036858.1	13378938	NC_036858.1_13378938	0	0	0
NC_036858.1	14034716	NC_036858.1_14034716	0.209576	0.0548946	0.454238
NC_036858.1	14034911	NC_036858.1_14034911	0.209576	0.0548946	0.454238
NC_036858.1	14326621	NC_036858.1_14326621	0.00593312	0.012222	0.0728725
NC_036858.1	14326622	NC_036858.1_14326622	0.000415652	0.00699316	0.0519507
NC_036858.1	14326624	NC_036858.1_14326624	1.03756e-05	0.00776818	0.053042
NC_036858.1	14326626	NC_036858.1_14326626	0.000415652	0.00699316	0.0519507
NC_036858.1	14326627	NC_036858.1_14326627	0.000839666	0.0061959	0.0508529
NC_036858.1	14326692	NC_036858.1_14326692	0.00474984	0.0475587	0.0054798
NC_036858.1	14331874	NC_036858.1_14331874	0.00533398	0.0494609	0.00533398
NC_036858.1	15062806	NC_036858.1_15062806	0.0249049	0.0280711	0
NC_036858.1	15325884	NC_036858.1_15325884	0	0.137126	0.0866902
NC_036858.1	15326082	NC_036858.1_15326082	0	0.137126	0.0866902
NC_036858.1	15502414	NC_036858.1_15502414	0.0165225	0	0
NC_036858.1	15883564	NC_036858.1_15883564	0	0.0139679	0.0411854
NC_036858.1	16183253	NC_036858.1_16183253	0	0.00869133	0.0292986
NC_036858.1	16339920	NC_036858.1_16339920	0	0	0
NC_036858.1	16489205	NC_036858.1_16489205	0	0.0218765	0.0114979
NC_036858.1	16916254	NC_036858.1_16916254	0.0132009	0.0132009	0
NC_036858.1	16916257	NC_036858.1_16916257	0.013714	0.013714	0
NC_036858.1	16928836	NC_036858.1_16928836	0.0780067	0	0.0754953
NC_036858.1	17109868	NC_036858.1_17109868	0	0	0.00129746
NC_036858.1	17451328	NC_036858.1_17451328	0.0102841	0	0
NC_036858.1	18062900	NC_036858.1_18062900	0	0	0
NC_036858.1	18579037	NC_036858.1_18579037	0	0	0
NC_036858.1	18591842	NC_036858.1_18591842	0.0141399	0	0.0280336
NC_036858.1	18602078	NC_036858.1_18602078	0.0331663	0	0.0295692
NC_036858.1	18602104	NC_036858.1_18602104	0.0169305	0	0.0359381
NC_036858.1	18610543	NC_036858.1_18610543	0	0.00611118	0.030314
NC_036858.1	19018011	NC_036858.1_19018011	0	0	0
NC_036858.1	19110871	NC_036858.1_19110871	0	0.0232044	0.0146143
NC_036858.1	19155999	NC_036858.1_19155999	0.0279443	0	0.0268657
NC_036858.1	19323661	NC_036858.1_19323661	0.00463435	0	0.0125107
NC_036858.1	19385552	NC_036858.1_19385552	0.215427	0	0.202323
NC_036858.1	20007890	NC_036858.1_20007890	0.395215	0.124805	0.0587875
NC_036858.1	20642825	NC_036858.1_20642825	0.00474984	0.0475587	0.0054798
NC_036858.1	20785057	NC_036858.1_20785057	0.000387945	0.0322949	0
NC_036858.1	20877370	NC_036858.1_20877370	0	0.025106	0
NC_036858.1	20881843	NC_036858.1_20881843	0.138326	0.128766	0
NC_036858.1	20950567	NC_036858.1_20950567	0.126113	0.0950035	0
NC_036858.1	21323350	NC_036858.1_21323350	0	0	0
NC_036858.1	21323404	NC_036858.1_21323404	0.0128322	0.0110759	0
NC_036858.1	21323410	NC_036858.1_21323410	0.0132833	0.030337	0
NC_036858.1	21537998	NC_036858.1_21537998	0.0913086	0.015927	0.0115884
NC_036858.1	21648965	NC_036858.1_21648965	0.0394868	0.0004168	0
NC_036858.1	21855505	NC_036858.1_21855505	0.01044	0.00926715	0
NC_036858.1	22434183	NC_036858.1_22434183	0.109783	0.047985	0
NC_036858.1	22460861	NC_036858.1_22460861	0.00484816	0.157134	0.293922
NC_036858.1	22730707	NC_036858.1_22730707	0.166634	0.166634	0
NC_036858.1	22843455	NC_036858.1_22843455	0.209603	0.118055	0
NC_036858.1	23035346	NC_036858.1_23035346	0.0160502	0.150247	0.312963
NC_036858.1	23205662	NC_036858.1_23205662	0	0.0857043	0.154774
NC_036858.1	23534359	NC_036858.1_23534359	0.0421838	0.00246007	0
NC_036858.1	23710656	NC_036858.1_23710656	0.0449887	0.246323	0.106226
NC_036858.1	23710728	NC_036858.1_23710728	0.0162055	0	0
NC_036858.1	23710759	NC_036858.1_23710759	0.0449887	0.246323	0.106226
NC_036858.1	23720922	NC_036858.1_23720922	0.0421838	0.00246007	0
NC_036858.1	23864800	NC_036858.1_23864800	0.00521704	0.132896	0.245132
NC_036858.1	23975716	NC_036858.1_23975716	0.0687156	0.209643	0.490967
NC_036858.1	24076526	NC_036858.1_24076526	0.0462361	0.250226	0.448066
NC_036858.1	24300490	NC_036858.1_24300490	0	0	0
NC_036858.1	24400911	NC_036858.1_24400911	0.0869577	0.0511058	0
NC_036858.1	24400918	NC_036858.1_24400918	0.0869577	0.0511058	0
NC_036858.1	25303200	NC_036858.1_25303200	0.0314571	0.00731133	0.116576
NC_036858.1	25523700	NC_036858.1_25523700	0.11303	0.40583	0.148908
NC_036858.1	26327194	NC_036858.1_26327194	0	0.105244	0.0759594
NC_036858.1	26327265	NC_036858.1_26327265	0.0777047	0.142883	0.00452455
NC_036858.1	26327428	NC_036858.1_26327428	0	0	0
NC_036858.1	26327478	NC_036858.1_26327478	0	0	0
NC_036858.1	26631352	NC_036858.1_26631352	0.0847149	0.498154	0.180804
NC_036858.1	26631354	NC_036858.1_26631354	0.0847149	0.498154	0.180804
NC_036858.1	27160336	NC_036858.1_27160336	0	0	0
NC_036858.1	27994221	NC_036858.1_27994221	0.0546726	0	0.0549154
NC_036858.1	28185832	NC_036858.1_28185832	0	0.27948	0.275307
NC_036858.1	28185879	NC_036858.1_28185879	0	0.28338	0.423134
NC_036858.1	28185904	NC_036858.1_28185904	0	0.28338	0.423134
NC_036858.1	28595846	NC_036858.1_28595846	0.0434247	0	0.082594
NC_036858.1	29294089	NC_036858.1_29294089	0	0.00996852	0
NC_036858.1	29294169	NC_036858.1_29294169	0	0.0136959	0
NC_036858.1	29433070	NC_036858.1_29433070	0.0749947	0.0556737	0
NC_036858.1	29745362	NC_036858.1_29745362	0.0606936	0.040558	0
NC_036858.1	29745363	NC_036858.1_29745363	0	0.0288824	0.0288824
NC_036858.1	29745365	NC_036858.1_29745365	0	0.00594128	0.00594128
NC_036858.1	29745367	NC_036858.1_29745367	0	0.0288824	0.0288824
NC_036858.1	29745370	NC_036858.1_29745370	0.135493	0.0423261	0
NC_036858.1	29745387	NC_036858.1_29745387	0.112436	0.0575263	0
NC_036858.1	29745397	NC_036858.1_29745397	0	0	0
NC_036858.1	29745398	NC_036858.1_29745398	0	0	0
NC_036858.1	29745399	NC_036858.1_29745399	0.152452	0.192534	0
NC_036858.1	29745400	NC_036858.1_29745400	0	0	0
NC_036858.1	29745474	NC_036858.1_29745474	0	0	0.0088098
NC_036858.1	29745529	NC_036858.1_29745529	0	0	0
NC_036858.1	30471628	NC_036858.1_30471628	0.0317828	0.0488425	0
NC_036858.1	30515828	NC_036858.1_30515828	0.0926198	0.192725	0.505493
NC_036858.1	30724258	NC_036858.1_30724258	0.0586524	0.142183	0.468076
NC_036858.1	30724290	NC_036858.1_30724290	0	0.00253193	0.046187
NC_036858.1	30800730	NC_036858.1_30800730	0	0	0
NC_036858.1	30920323	NC_036858.1_30920323	0.016805	0.0542635	0.00101517
NC_036858.1	31355516	NC_036858.1_31355516	0	0.0237813	0.0137287
NC_036858.1	31355518	NC_036858.1_31355518	0	0	0
NC_036858.1	31355520	NC_036858.1_31355520	0	0	0
NC_036858.1	31355608	NC_036858.1_31355608	0	0.00370223	0.0814653
NC_036858.1	31488555	NC_036858.1_31488555	0.0279505	0	0.019683
NC_036858.1	31614251	NC_036858.1_31614251	0	0.00607047	0
NC_036858.1	31892787	NC_036858.1_31892787	0	0.0266628	0.0805808
NC_036858.1	31958743	NC_036858.1_31958743	0	0.00164947	0
NC_036858.1	32019076	NC_036858.1_32019076	0.00246764	0	0
NC_036858.1	33537410	NC_036858.1_33537410	0	0.0128436	0.00779647
NC_036858.1	33786107	NC_036858.1_33786107	0	0.00728964	0.0232401
NC_036858.1	33786128	NC_036858.1_33786128	0	0.00728964	0.0232401
NC_036858.1	33786165	NC_036858.1_33786165	0	0.00728964	0.0232401
NC_036858.1	33786205	NC_036858.1_33786205	0	0	0.00372806
NC_036858.1	34352597	NC_036858.1_34352597	0	0	0
NC_036858.1	34799326	NC_036858.1_34799326	0	0.00845402	0
NC_036858.1	35408760	NC_036858.1_35408760	0	0	0
NC_036858.1	35669904	NC_036858.1_35669904	0	0.0535821	0.0988979
NC_036858.1	35708941	NC_036858.1_35708941	0	0.0936449	0.0942012
NC_036858.1	36019707	NC_036858.1_36019707	0.000570542	0.0631886	0.153573
NC_036858.1	36717889	NC_036858.1_36717889	0.0843066	0.00682808	0.016778
NC_036858.1	37139536	NC_036858.1_37139536	0.0185241	0	0.00858363
NC_036858.1	37140601	NC_036858.1_37140601	0.034914	0	0.00779647
NC_036858.1	37140602	NC_036858.1_37140602	0.034914	0	0.00779647
NC_036858.1	37488813	NC_036858.1_37488813	0.0608764	0	0.0365875
NC_036858.1	38083812	NC_036858.1_38083812	0	0	0
NC_036858.1	38083861	NC_036858.1_38083861	0.00223578	0.0389957	0.122866
NC_036858.1	38118937	NC_036858.1_38118937	0.0116698	0.325424	0.520063
NC_036858.1	38118984	NC_036858.1_38118984	0.0145119	0.0590405	0.177449
NC_036858.1	38142381	NC_036858.1_38142381	0.0137989	0.0575376	0.167998
NC_036858.1	38229412	NC_036858.1_38229412	0.0166486	0.238912	0.40657
NC_036858.1	38229423	NC_036858.1_38229423	0.093889	0.196143	0.478118
NC_036858.1	39048024	NC_036858.1_39048024	0.163269	0	0.0867273
NC_036858.1	39725505	NC_036858.1_39725505	0	0.105818	0.0649012
NC_036858.1	40548955	NC_036858.1_40548955	0	0	0.0196533
NC_036858.1	40679758	NC_036858.1_40679758	0	0.00145797	0.0373979
NC_036858.1	40937228	NC_036858.1_40937228	0.0214922	0.224084	0.111335
NC_036858.1	41799480	NC_036858.1_41799480	0	0.0836807	0.121465
NC_036858.1	41854181	NC_036858.1_41854181	0.28435	0.0842645	0.558984
NC_036858.1	42007559	NC_036858.1_42007559	0	0.0200078	0.0171623
NC_036858.1	42018950	NC_036858.1_42018950	0.0957059	0.0957059	0
NC_036858.1	42018960	NC_036858.1_42018960	0.0957059	0.0957059	0
NC_036858.1	42018966	NC_036858.1_42018966	0.104188	0.104188	0
NC_036858.1	42018967	NC_036858.1_42018967	0.104188	0.104188	0
NC_036858.1	42018971	NC_036858.1_42018971	0.0957059	0.0957059	0
NC_036858.1	42018975	NC_036858.1_42018975	0.0957059	0.0957059	0
NC_036858.1	42018977	NC_036858.1_42018977	0.0957059	0.0957059	0
NC_036858.1	42018979	NC_036858.1_42018979	0.0879616	0.0879616	0
NC_036858.1	42018981	NC_036858.1_42018981	0.0879616	0.0879616	0
NC_036858.1	42018982	NC_036858.1_42018982	0.0879616	0.0879616	0
NC_036858.1	42018984	NC_036858.1_42018984	0.0879616	0.0879616	0
NC_036858.1	42018986	NC_036858.1_42018986	0.00137174	0.00137174	0
NC_036858.1	42350441	NC_036858.1_42350441	0	0.221304	0.15912
NC_036858.1	42364849	NC_036858.1_42364849	0.105441	0	0.0382909
NC_036858.1	42364865	NC_036858.1_42364865	0.105441	0	0.0382909
NC_036858.1	42365041	NC_036858.1_42365041	0	0	0
NC_036858.1	42365091	NC_036858.1_42365091	0	0.0817592	0.129441
NC_036858.1	42365093	NC_036858.1_42365093	0.0498024	0.32756	0.103233
NC_036858.1	42365095	NC_036858.1_42365095	0.0426992	0.0111457	0.145059
NC_036858.1	42365096	NC_036858.1_42365096	0	0.078084	0.149849
NC_036858.1	42365098	NC_036858.1_42365098	0.00565054	0.0599118	0.161476
NC_036858.1	42365106	NC_036858.1_42365106	0.00565054	0.0599118	0.161476
NC_036858.1	42365107	NC_036858.1_42365107	0.0455947	0.0190739	0.170372
NC_036858.1	42365109	NC_036858.1_42365109	0.0455947	0.0190739	0.170372
NC_036858.1	42462523	NC_036858.1_42462523	0	0	0
NC_036858.1	42482828	NC_036858.1_42482828	0.0873982	0.172524	0.0043174
NC_036858.1	42510721	NC_036858.1_42510721	0	0.403569	0.413254
NC_036858.1	42574966	NC_036858.1_42574966	0.00356369	0.0552438	0.00453461
NC_036858.1	42769077	NC_036858.1_42769077	0	0	0
NC_036858.1	42769114	NC_036858.1_42769114	0	0	0
NC_036858.1	42810012	NC_036858.1_42810012	0.0445428	0	0.0108665
NC_036858.1	42854586	NC_036858.1_42854586	0	0.0575362	0.127475
NC_036858.1	43223570	NC_036858.1_43223570	0.0145817	0.00936765	0.0872542
NC_036858.1	43831128	NC_036858.1_43831128	0	0.002278	0.0431774
NC_036858.1	44087007	NC_036858.1_44087007	0.00420957	0.00926715	0.0639049
NC_036858.1	44271849	NC_036858.1_44271849	0.00420957	0.00926715	0.0639049
NC_036858.1	44283170	NC_036858.1_44283170	0.00420957	0.00926715	0.0639049
NC_036858.1	44486581	NC_036858.1_44486581	0	0.0367161	0.099048
NC_036858.1	44757870	NC_036858.1_44757870	0	0	0
NC_036858.1	44890312	NC_036858.1_44890312	0.20363	0.0311042	0.0749243
NC_036858.1	45114018	NC_036858.1_45114018	0.0155894	0.0505186	0
NC_036858.1	45208233	NC_036858.1_45208233	0	0	0
NC_036858.1	45208294	NC_036858.1_45208294	0	0	0
NC_036858.1	45488891	NC_036858.1_45488891	0.00677482	0.0220876	0
NC_036858.1	45488915	NC_036858.1_45488915	0	0.00603498	0.00701217
NC_036858.1	45488920	NC_036858.1_45488920	0.000681867	0.0387984	0
NC_036858.1	45488923	NC_036858.1_45488923	0	0	0
NC_036858.1	45556670	NC_036858.1_45556670	0	0.0249547	0.0557656
NC_036858.1	45588729	NC_036858.1_45588729	0	0.0249547	0.0557656
NC_036858.1	45672114	NC_036858.1_45672114	0	0	0
NC_036858.1	45672115	NC_036858.1_45672115	0.00314299	0	0.00314299
NC_036858.1	45672116	NC_036858.1_45672116	0	0	0
NC_036858.1	45672118	NC_036858.1_45672118	0	0	0
NC_036858.1	45672121	NC_036858.1_45672121	0	0	0
NC_036858.1	45672122	NC_036858.1_45672122	0	0	0
NC_036858.1	45672129	NC_036858.1_45672129	0	0	0
NC_036858.1	45672411	NC_036858.1_45672411	0	0.0434409	0.0699738
NC_036858.1	46018947	NC_036858.1_46018947	0.00715554	0.0100129	0.100057
NC_036858.1	46169948	NC_036858.1_46169948	0.0158001	0	0.0516508
NC_036858.1	46169952	NC_036858.1_46169952	0	0.0160962	0.029869
NC_036858.1	46685822	NC_036858.1_46685822	0.0505306	0	0.0519378
NC_036858.1	46686015	NC_036858.1_46686015	0.0505306	0	0.0519378
NC_036858.1	47935497	NC_036858.1_47935497	0	0	0
NC_036858.1	48114607	NC_036858.1_48114607	0	0	0
NC_036858.1	48157714	NC_036858.1_48157714	0.0357853	0.0436341	0
NC_036858.1	48172382	NC_036858.1_48172382	0.0347998	0.042945	0
NC_036858.1	48209796	NC_036858.1_48209796	0	0.0229473	0.0109061
NC_036858.1	48461970	NC_036858.1_48461970	0.0742372	0.0223996	0
NC_036858.1	48462122	NC_036858.1_48462122	0	0.0570123	0
NC_036858.1	48582889	NC_036858.1_48582889	0	0.0615354	0.050512
NC_036858.1	49014189	NC_036858.1_49014189	0.0966661	0.0306077	0.00120593
NC_036858.1	49213472	NC_036858.1_49213472	0.170771	0	0.103823
NC_036858.1	49957919	NC_036858.1_49957919	0	0	0
NC_036858.1	50468788	NC_036858.1_50468788	0	0.00708802	0
NC_036858.1	50504720	NC_036858.1_50504720	0.290114	0.249842	0
NC_036858.1	50604192	NC_036858.1_50604192	0.0338056	0	0.0234169
NC_036858.1	50710878	NC_036858.1_50710878	0	0.00588181	0.00588181
NC_036858.1	51511500	NC_036858.1_51511500	0.061192	0.116213	0.0019763
NC_036858.1	51885899	NC_036858.1_51885899	0.160863	0.161517	0
